avg_response_time,average_time_from_auction_last_bet,avg_bid_per_auction,stddev_bid_per_auction,tot_num_of_bids,avg_phone_per_auction,stddev_phone_per_auction,tot_phones_used,avg_country_per_auction,stddev_country_per_auction,tot_country_used,avg_url_per_auction,tot_url_used,auction_participated,avg_bids_in_participated_auctions,stddev_bids_in_participated_auctions,avg_ratio_poitions,stddev_ratio_poitions,jewelry,furniture,home_goods,mobile,sporting_goods,office_equipment,computers,books_and_music,clothing,auto_parts,outcome
921052631.625,7362973684210.5,1,0,8,1,0,8,1,0,8,1,8,8,12155.125,9259.9638,0.4636040688,0.1870526397,0,0,0,1,0,0,0,0,0,0,0
3210526316,66822473684211,1,0,1,1,0,1,1,0,1,1,1,1,188,0,0.60638298,0,0,0,0,1,0,0,0,0,0,0,0
185976747424.151,26526148060941.9,2.9008,3.2851,380,1.8931,1.4892,248,1,0,131,1.4885,195,131,17682.5289,85740.4118,0.5099727244,0.2527385886,0,0,0,0,0,0,0,0,1,0,0
3359649122.6667,4637377192982.5,1.2,0.4,6,1,0,5,1,0,5,1.2,6,5,13005,26148.1022,0.521356392,0.3191253619,0,0,0,0,1,0,0,0,0,0,0
101562865497.056,4150058479532.03,2.25,4.3373,36,1.8125,2.6509,29,1,0,16,1.4375,23,16,2691.9167,1918.806,0.3979302913,0.2796041277,1,0,0,0,0,0,0,0,0,0,0
109099071207.412,33041814241486.1,2.3906,3.8916,153,1.9531,2.4007,125,1,0,64,1.2031,77,64,1473.1634,6266.506,0.5078116947,0.2735171109,0,0,0,0,1,0,0,0,0,0,0
47780178369.5394,23991478477443.7,4.0678,11.474,1680,2.9831,5.4633,1232,1.1743,1.0478,485,2.1743,898,413,75789.1458,175992.883,0.5041657136,0.2389561887,0,0,0,1,0,0,0,0,0,0,0
39473684.25,29153144736842.5,2,1.7321,8,1.25,0.433,5,1.25,0.433,5,1.25,5,4,338132.75,257184.4909,0.1959844975,0.2015987695,0,0,1,0,0,0,0,0,0,0,0
544624345223.223,18205777001746.1,2.0686,2.0013,211,1.4902,1.1092,152,1.0588,0.3658,108,1.3627,139,102,12452.4313,19227.9302,0.6659953132,0.208630236,0,0,0,1,0,0,0,0,0,0,0
4684210526,5802315789474,1,0,1,1,0,1,1,0,1,1,1,1,61,0,0.31147541,0,0,0,0,1,0,0,0,0,0,0,0
526315789.5,61552394736842.5,1,0,2,1,0,2,1,0,2,1,2,2,32309.5,11.5,0.24687276,0.23170154,0,0,0,1,0,0,0,0,0,0,0
421052631,9027105263158,1,0,1,1,0,1,1,0,1,1,1,1,15490,0,0.44945126,0,0,0,0,0,1,0,0,0,0,0,0
77311219665.8892,67801506965944.4,6.6667,7.4193,340,2.1569,2.0899,110,1.6275,1.2361,83,3.7647,192,51,46630.0088,126345.4489,0.215321338,0.1689013434,0,0,0,0,0,0,0,1,0,0,1
52631579,3107052631579,1,0,1,1,0,1,1,0,1,1,1,1,6787,0,0.12450273,0,1,0,0,0,0,0,0,0,0,0,0
119676920833.924,29036683425414.4,4.0492,8.9176,1810,3.1454,4.9116,1406,1.2282,1.33,549,3.4676,1550,447,13628.9276,20636.49,0.486659409,0.2436155756,1,0,0,0,0,0,0,0,0,0,0
1119883041,8063081871345,4.5,5.5,18,4,4.6368,16,2,1.7321,8,1,4,4,22859,7509.4721,0.5228254675,0.1928493407,0,0,0,0,1,0,0,0,0,0,0
67531129653.4268,6015132530120.43,1.8043,1.5759,166,1.3587,0.685,125,1,0,92,1.3696,126,92,5083.4398,9021.8214,0.4760870176,0.2699935402,0,0,1,0,0,0,0,0,0,0,0
589473684.16,48017943157895,4.1667,7.0809,25,2.8333,4.0995,17,1.5,1.118,9,2,12,6,432500.68,209736.7953,0.3492607217,0.276641042,0,0,0,0,0,1,0,0,0,0,0
1520467836.1111,44317687134503.1,1.3846,0.6249,18,1.1538,0.5329,15,1,0,13,1.3077,17,13,17762.2222,23846.1806,0.3995857462,0.2138458514,0,0,0,1,0,0,0,0,0,0,0
11249556475.4494,7239335672514.57,2.1429,3.0905,90,1.8571,2.2738,78,1,0,42,1.5714,66,42,13192.6,12011.8261,0.4618704521,0.2382566141,0,1,0,0,0,0,0,0,0,0,0
24347368421,12755622368421.2,4,4.98,40,3,3.2558,30,1,0,10,3.2,32,10,3425.15,3063.1314,0.539565166,0.26244204,0,0,0,0,0,0,0,1,0,0,0
64494736842.1,5260515789473.7,1.25,0.433,10,1.125,0.3307,9,1,0,8,1,8,8,5440.8,7174.0103,0.52151085,0.2575297646,0,0,1,0,0,0,0,0,0,0,0
1854251012.0769,4902145748988,1.0833,0.2764,13,1.0833,0.2764,13,1,0,12,1,12,12,6067.6923,5001.9521,0.668694705,0.2075275893,0,0,0,1,0,0,0,0,0,0,0
93729483151.8626,35518977683178.8,4.4672,33.2983,1224,2.6533,10.2216,727,1.1642,1.5374,319,2.4745,678,274,247283.8145,263452.3601,0.44713742,0.2371295656,0,0,0,1,0,0,0,0,0,0,0
4105263157.7143,42917864661654.4,1.4,0.8,7,1.4,0.8,7,1.4,0.8,7,1.4,7,5,231970.1429,264474.7769,0.749452436,0.1973611843,0,0,0,0,1,0,0,0,0,0,0
2105263158,2566030075187.79,3.5,4.3301,14,2,1.7321,8,1,0,4,1.25,5,4,3617.2857,1559.49,0.4509517375,0.1516950053,0,0,0,1,0,0,0,0,0,0,0
14592906998.6774,1008548387096.77,46.5,12.5,279,1,0,6,1,0,6,4.8333,29,6,827.5986,153.2765,0.8868609333,0.0137578812,0,0,0,0,1,0,0,0,0,0,0
1915789473.7,67101731578947.8,3.3333,3.2998,10,3,2.8284,9,1.3333,0.4714,4,1.6667,5,3,430388.1,213917.8957,0.3510546967,0.0685036163,0,0,0,1,0,0,0,0,0,0,0
13948142414.861,6606608218406.93,4.1326,8.7547,748,2.9171,4.2684,528,1.0829,0.6118,196,3.5414,641,181,11880.2206,10526.3878,0.4678408663,0.2521036718,0,0,0,1,0,0,0,0,0,0,0
27315789474,918421052632,1,0,1,1,0,1,1,0,1,1,1,1,317,0,0.85804416,0,0,0,0,1,0,0,0,0,0,0,0
7764031172.439,39526381645298.7,32.225,490.1325,10312,5.2219,33.9363,1671,1.5625,7.1021,500,9.2406,2957,320,458739.5742,188497.2847,0.4955207762,0.23884961,0,0,0,0,1,0,0,0,0,0,0
96143251273.3441,31792766840229,4.4086,11.4314,2244,3.0354,5.4447,1545,1.2318,1.7722,627,2.947,1500,509,15806.6083,23803.906,0.4942021728,0.2386162695,1,0,0,0,0,0,0,0,0,0,1
4633150039.2537,5662189316575.1,1.8611,1.5838,67,1.6667,1.3333,60,1.3611,0.751,49,1.3889,50,36,24195.5373,58157.1809,0.5375295339,0.2560979223,0,0,0,0,1,0,0,0,0,0,0
368421052.3333,47803701754386,1.5,0.5,3,1,0,2,1,0,2,1,2,2,4305,1903.5315,0.387997425,0.088555395,1,0,0,0,0,0,0,0,0,0,0
5861111111.0833,63077311403508.7,3,3.6515,36,2.5833,2.5967,31,1.25,0.433,15,2.5,30,12,46946.3611,25378.0007,0.4265485467,0.2071443813,0,0,0,1,0,0,0,0,0,0,0
3945906432.7778,40134804093567.6,7.2,9.683,36,4,6,20,2.4,2.8,12,2.8,14,5,388263.9444,240389.3623,0.471873726,0.2727800856,0,0,0,0,1,0,0,0,0,0,0
131578947,9963447368421.5,1,0,2,1,0,2,1,0,2,1,2,2,25762.5,70.5,0.28156116,0.0252557,0,0,0,0,0,0,0,1,0,0,0
20629100966.1375,28016518453964.8,10.834,17.2478,5677,6.0095,7.3616,3149,1.208,1.3761,633,7.8321,4104,524,7157.9265,11779.0388,0.4888285384,0.1904833518,0,0,0,1,0,0,0,0,0,0,0
102359649122.833,30678228070175.6,1.0909,0.2875,12,1.0909,0.2875,12,1,0,11,1,11,11,8872.5,16366.7485,0.4644145645,0.2927427762,0,0,0,0,1,0,0,0,0,0,0
25037280701.7222,22803799707602.5,1.6744,1.0051,72,1.5349,0.788,66,1.1395,0.5533,49,1.0698,46,43,14049.6667,21831.4496,0.4821453133,0.2201155447,1,0,0,0,0,0,0,0,0,0,0
15703349282.2727,5922392822966.33,2.75,9.3428,110,2.175,6.2285,87,1.525,2.6551,61,1.775,71,40,119464.2273,100029.0379,0.4623915715,0.2819494218,0,0,0,0,1,0,0,0,0,0,0
10473684210.6667,2692508771930,1.5,0.5,3,1,0,2,1,0,2,1,2,2,1266,425.6783,0.63495024,0.03966116,0,0,0,0,1,0,0,0,0,0,0
147529791459.769,21645836767626.6,3.0071,3.6016,424,2.3546,2.2695,332,1.2411,0.858,175,1.922,271,141,9269.2901,10733.0311,0.5373588228,0.2590838254,0,0,0,1,0,0,0,0,0,0,0
3526315789,9252000000000,1,0,1,1,0,1,1,0,1,1,1,1,473,0,0.18181818,0,0,0,0,1,0,0,0,0,0,0,0
73628871561.6224,5573732727758.56,4.2826,9.5112,985,4.0261,7.8789,926,1.0261,0.2785,236,3.5043,806,230,4822.6599,8591.6037,0.5016237204,0.2494736447,0,0,0,1,0,0,0,0,0,0,0
1157894737,33387105263158.2,1.25,0.433,5,1.25,0.433,5,1.25,0.433,5,1.25,5,4,124407.8,206479.6212,0.586112505,0.2612144194,0,0,0,1,0,0,0,0,0,0,0
150097465.8519,43671573099415.6,3.8571,6.9985,27,2.7143,4.1991,19,2.1429,2.7994,15,2.5714,18,7,420520.7037,218610.1902,0.5834700786,0.3317642924,0,0,0,1,0,0,0,0,0,0,0
1147368421,69779915789474,1.6667,0.4714,5,1,0,3,1,0,3,1,3,3,227335.2,253136.1501,0.3054739867,0.20676941,0,0,0,0,1,0,0,0,0,0,0
533834586.4286,9158458646616.43,1.75,0.8292,7,1.5,0.866,6,1,0,4,1.5,6,4,72393.2857,86936.3045,0.2885027625,0.1518827202,1,0,0,0,0,0,0,0,0,0,0
31191412227.6429,26771177702624.4,205.7554,1021.566,236413,22.6406,42.339,26014,1.5057,5.0707,1730,43.8825,50421,1149,23896.7417,27664.0852,0.5330330319,0.1935444119,0,0,1,0,0,0,0,0,0,0,0
188057644110.381,5685863636363.59,1.6923,1.3234,22,1.3846,0.6249,18,1,0,13,1,13,13,126.4545,78.6689,0.5710540108,0.2217292956,0,0,1,0,0,0,0,0,0,0,0
11631578947.5,24914184210526.3,1,0,6,1,0,6,1,0,6,1,6,6,1115,1250.6111,0.5055615667,0.3163014126,0,0,0,1,0,0,0,0,0,0,0
3287990004.6855,48019678275.5935,67.4,29.2752,337,1,0,5,1,0,5,7.6,38,5,323.3858,83.7986,0.885874104,0.0647215167,0,0,0,0,1,0,0,0,0,0,1
2421052632,12859315789473,1,0,1,1,0,1,1,0,1,1,1,1,3470,0,0.46282421,0,0,0,0,1,0,0,0,0,0,0,0
110859241126.116,160326805385.488,1.9545,1.3973,43,1.1818,0.3857,26,1,0,22,1.5455,34,22,410.8372,634.5137,0.9216577877,0.1020504047,0,0,1,0,0,0,0,0,0,0,0
4078565980.1304,19322688787185.6,2.5556,1.8122,69,1.7778,1.0999,48,1.2222,0.4157,33,2.3704,64,27,65933.3333,145814.1958,0.6680164774,0.1602599116,0,0,0,1,0,0,0,0,0,0,0
7631578948,10703210526316,1,0,1,1,0,1,1,0,1,1,1,1,1081,0,0.17761332,0,0,0,0,0,1,0,0,0,0,0,0
315789474,4108105263158,1,0,1,1,0,1,1,0,1,1,1,1,22271,0,0.66503525,0,0,0,0,1,0,0,0,0,0,0,0
25755885365.2748,27134409272575.9,20.705,57.5287,14038,7.4617,13.3098,5059,1.0678,0.3933,724,13.556,9191,678,4764.0448,5925.9911,0.5066674043,0.2328347237,0,0,0,0,1,0,0,0,0,0,1
2887218045,10001973684210.6,1.5556,0.8315,14,1.3333,0.6667,12,1,0,9,1.4444,13,9,20792.4286,26017.2758,0.6017867544,0.2002090311,1,0,0,0,0,0,0,0,0,0,0
5315789474,3799105263158,1,0,1,1,0,1,1,0,1,1,1,1,5677,0,0.83547648,0,1,0,0,0,0,0,0,0,0,0,0
11481888131.5439,9649940958277.04,10.8732,24.6122,6002,5.4855,9.2871,3028,1.3261,1.9585,732,7.2953,4027,552,7683.0003,9405.5411,0.2705727181,0.1963232002,0,0,0,1,0,0,0,0,0,0,1
3842105263,2491921052631.5,1,0,2,1,0,2,1,0,2,1,2,2,1057,56,0.632439885,0.160911415,1,0,0,0,0,0,0,0,0,0,0
2038934766.0258,6172943654030.87,17.6333,132.1094,1587,5.1778,23.8884,466,1.2778,1.8137,115,8.2444,742,90,167088.4902,82633.8121,0.4824503293,0.2250081449,0,0,0,1,0,0,0,0,0,0,0
44723684210,8541500000000.25,1,0,4,1,0,4,1,0,4,1,4,4,11613,10539.5062,0.3810678925,0.1957092044,0,0,0,0,0,1,0,0,0,0,0
136394736842.5,69659131578947,1,0,2,1,0,2,1,0,2,1,2,2,651.5,341.5,0.23321639,0.13452555,0,0,0,0,1,0,0,0,0,0,0
1861842105.25,8155361842105.12,1,0,8,1,0,8,1,0,8,1,8,8,5993.125,8954.9611,0.3722756775,0.2749144028,0,0,0,1,0,0,0,0,0,0,0
9987859649.134,6568472527857.67,7.8229,20.4078,1502,4.9792,10.834,956,1.6042,2.1432,308,3.5573,683,192,17008.5373,43647.9658,0.5059718523,0.2400824135,0,0,0,0,0,1,0,0,0,0,0
642969363.6866,14051498723488.1,26.8,23.5087,536,15.1,10.0195,302,1,0,20,4.6,92,20,2661.8396,597.7691,0.555664082,0.1388233117,0,0,0,0,1,0,0,0,0,0,0
125692909960.851,4708054315789.54,2.551,3.4645,125,1.8367,1.742,90,1.1633,0.8654,57,2.3469,115,49,25485.832,65466.6445,0.5612936751,0.2738377221,0,0,0,1,0,0,0,0,0,0,0
12990946306.5672,36640461763761,26.721,132.8218,11303,10.3191,34.4944,4365,2.2151,4.9902,937,9.4515,3998,423,51066.2116,123852.2942,0.5129792331,0.2155934122,1,0,0,0,0,0,0,0,0,0,0
11526315789.25,2950684210526.25,1,0,4,1,0,4,1,0,4,1,4,4,920.75,488.7767,0.7146525175,0.1505820942,0,0,0,0,1,0,0,0,0,0,0
140350877.3333,24511701754386,1.5,0.5,3,1.5,0.5,3,1,0,2,1.5,3,2,360041,250748.5499,0.714939265,0.092023345,0,0,0,1,0,0,0,0,0,0,0
1355263157.5,24347552631579.2,1,0,4,1,0,4,1,0,4,1,4,4,4593.25,953.6214,0.4248746225,0.3073163578,0,0,0,0,1,0,0,0,0,0,0
438596491.3333,47113543859649.3,1,0,3,1,0,3,1,0,3,1,3,3,27688,30087.4761,0.5542761833,0.3500946801,1,0,0,0,0,0,0,0,0,0,0
60671667711.8973,4721011881471.57,10.3084,21.0808,1103,1.5047,0.8246,161,1.0654,0.3139,114,1.028,110,107,1107.5539,3802.4968,0.5202897222,0.2237981035,0,0,0,0,0,0,1,0,0,0,1
5074792243.8947,7627858725761.53,1.9,1.7578,19,1.4,0.4899,14,1.1,0.3,11,1.4,14,10,78579.1053,99619.5231,0.40033728,0.2273669782,0,0,0,0,1,0,0,0,0,0,0
275260571806.026,30452641219507.7,14.0545,43.9284,17006,6.9628,13.932,8425,1.2802,2.7607,1549,12.7066,15375,1210,10636.4993,20736.8893,0.5098282805,0.2047591118,1,0,0,0,0,0,0,0,0,0,0
52631579,2180105263158,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.90530514,0,0,0,0,1,0,0,0,0,0,0,0
35105263158.0357,2885032667876.48,1.1154,0.3195,29,1.0769,0.2665,28,1,0,26,1.0769,28,26,5786.1034,7788.6542,0.750515015,0.2584332811,0,0,0,1,0,0,0,0,0,0,0
309278947368.3,8217005263157.8,1.4286,0.7284,10,1.2857,0.4518,9,1,0,7,1.4286,10,7,157.4,120.6252,0.5381344186,0.3470876553,0,0,0,1,0,0,0,0,0,0,0
26315789.5,187000000000.5,2,0,2,2,0,2,2,0,2,2,2,1,537347,0,0.99061314,0,1,0,0,0,0,0,0,0,0,0,0
3060150376,6715015037593.71,1.4,0.4899,7,1.4,0.4899,7,1,0,5,1.4,7,5,18468.5714,11113.4133,0.45240473,0.2180631014,0,0,0,0,1,0,0,0,0,0,0
152174299384.909,6126935064935.06,2.2,1.9391,77,1.6286,0.8972,57,1.1429,0.5421,40,1.0286,36,35,9068.0649,11719.4009,0.384157648,0.2505354581,0,0,0,0,0,1,0,0,0,0,0
4736842105,1828789473684,1,0,1,1,0,1,1,0,1,1,1,1,4399,0,0.78722437,0,0,0,0,1,0,0,0,0,0,0,0
77942629084.5521,5324026807673.36,3.963,8.7273,428,2.7315,4.8603,295,1.1111,0.5666,120,2.8056,303,108,8200.965,9802.8607,0.5280716487,0.2970140666,0,0,0,0,0,1,0,0,0,0,0
19421052631.5,5960000000000,1,0,2,1,0,2,1,0,2,1,2,2,1094.5,773.5,0.430773745,0.338696655,0,0,0,0,1,0,0,0,0,0,0
4415466527.0144,35074306687991,9.7312,86.1572,1810,3.3871,14.1437,630,1.2473,2.0196,232,6.1559,1145,186,352442.0099,253095.9218,0.4890329416,0.2629774475,0,0,0,1,0,0,0,0,0,0,0
8868421052.6125,39037548684210.8,2.8571,7.9405,80,2.1071,4.8132,59,1.1786,0.7585,33,2.2857,64,28,296556.875,266214.5864,0.4520451939,0.2599694288,1,0,0,0,0,0,0,0,0,0,0
145822714681.526,25634476383265.8,1.6957,1.8751,39,1.4348,1.2795,33,1,0,23,1.5652,36,23,498.4103,685.906,0.38187292,0.3101733817,0,0,1,0,0,0,0,0,0,0,0
8639097744.3214,20097010025062.9,3.36,2.9917,84,1,0,25,1,0,25,2.28,57,25,11213.6071,58425.3679,0.5390061184,0.1668569543,0,0,0,0,1,0,0,0,0,0,0
133404203578.317,21525651835180,2.2519,2.0502,304,1.6741,1.3268,226,1.0741,0.3576,145,1.5926,215,135,7443.7928,16421.2667,0.5347078236,0.2718016761,0,0,1,0,0,0,0,0,0,0,0
5973684210.5,30725125000000,1,0,8,1,0,8,1,0,8,1,8,8,1725.125,1318.5064,0.3834585238,0.2122985224,0,0,0,1,0,0,0,0,0,0,0
552631579,5033921052631.5,1,0,2,1,0,2,1,0,2,1,2,2,12749,4806,0.581529795,0.003033005,0,0,0,1,0,0,0,0,0,0,0
32907141201.011,6583408675534.86,7.7119,12.1544,455,6.1864,7.8384,365,1.1186,0.9036,66,5.1525,304,59,34591.8615,76833.518,0.4846085832,0.2365053218,0,0,0,0,0,0,0,1,0,0,0
9052631579,5869473684211,1,0,1,1,0,1,1,0,1,1,1,1,1129,0,0.60584588,0,0,0,0,0,0,1,0,0,0,0,0
10491228070.3333,21915105263157.7,1,0,3,1,0,3,1,0,3,1,3,3,2685,953.6774,0.6645947633,0.2232319834,0,0,1,0,0,0,0,0,0,0,0
87719298.3333,26482982456140.7,3,0,3,3,0,3,2,0,2,3,3,1,537347,0,0.61193915,0,1,0,0,0,0,0,0,0,0,0,0
1248538011.6667,44061704678362.7,1.2857,0.4518,18,1.1429,0.3499,16,1.0714,0.2575,15,1.0714,15,14,73914.1111,164653.3829,0.444037725,0.3192034999,0,0,0,1,0,0,0,0,0,0,0
6546527400.9549,15361515396093.4,6.9286,15.3656,776,4.0179,7.1526,450,1.0179,0.1324,114,3.125,350,112,4751.4188,6572.1717,0.5267633536,0.2065733018,0,0,0,0,1,0,0,0,0,0,0
39052631579,32906263157895,2,0,2,2,0,2,1,0,1,2,2,1,873,0,0.69873998,0,0,0,1,0,0,0,0,0,0,0,0
63436842105.3,29762594736842,1,0,10,1,0,10,1,0,10,1,10,10,8665,20393.0691,0.640509663,0.3138270147,0,0,0,1,0,0,0,0,0,0,0
9574699907.6702,7886746629732.27,6.7857,15.0974,285,2.619,2.7425,110,1,0,42,1.0238,43,42,1631.5228,1824.201,0.4866467771,0.248346335,0,0,0,0,1,0,0,0,0,0,0
105263158,72664842105264,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.16698148,0,0,0,0,1,0,0,0,0,0,0,0
373073684210.6,42804294736842.2,1,0,5,1,0,5,1,0,5,1,5,5,112598,212541.207,0.409812588,0.1585445318,0,0,0,1,0,0,0,0,0,0,0
44449392712.7692,22379133603238.8,1.3,0.6403,13,1.2,0.4,12,1,0,10,1.2,12,10,21767.6923,26844.9513,0.558009314,0.3342598963,0,0,0,0,0,0,0,1,0,0,0
4455424275,26113073576799.4,4.4545,14.3296,98,2,3.5929,44,1.4545,1.8763,32,1.4091,31,22,386766.6531,238164.8056,0.4949463273,0.2715172264,0,0,0,1,0,0,0,0,0,0,0
578947368,5108578947368,1,0,1,1,0,1,1,0,1,1,1,1,629,0,0.11446741,0,0,0,0,1,0,0,0,0,0,0,0
5081692728.4447,7104539916974.4,84.1,94.2834,2523,1,0,30,1,0,30,1,30,30,22135.7876,62367.5376,0.5121578933,0.1023604705,0,0,0,1,0,0,0,0,0,0,0
3434210526.25,34270381578947.7,1.3333,0.4714,4,1.3333,0.4714,4,1,0,3,1.3333,4,3,2521.25,1142.5801,0.67439474,0.1354157327,0,0,0,1,0,0,0,0,0,0,0
2458646616.5714,36036984962405.9,1.1667,0.3727,7,1.1667,0.3727,7,1,0,6,1.1667,7,6,21338.4286,23094.4834,0.5756095833,0.1991311642,0,0,0,1,0,0,0,0,0,0,0
174490967033.209,48590616131784.1,14.928,42.1065,9748,6.4012,11.2687,4180,1.5008,2.4754,980,5.8928,3848,653,14022.8577,56654.8399,0.4803925395,0.2686688435,1,0,0,0,0,0,0,0,0,0,0
434210526.5,5691171052631.5,2,0,4,2,0,4,1,0,2,2,4,2,25777.5,2813.5,0.81157891,0.01776267,0,0,0,1,0,0,0,0,0,0,0
736842106,69553947368421,1,0,1,1,0,1,1,0,1,1,1,1,16566,0,0.35826391,0,1,0,0,0,0,0,0,0,0,0,0
15631578947.5,8810315789473.5,1,0,2,1,0,2,1,0,2,1,2,2,1803,986,0.092691475,0.071883645,0,0,0,0,0,0,0,1,0,0,0
5483253588.4545,6264837320574.23,1.0476,0.213,22,1.0476,0.213,22,1,0,21,1.0476,22,21,9955.3182,10582.6565,0.465241751,0.2802581953,0,0,0,1,0,0,0,0,0,0,0
684210526,370526315790,1,0,1,1,0,1,1,0,1,1,1,1,2789,0,0.87056293,0,0,0,0,0,1,0,0,0,0,0,0
1051257662.2229,6988850243077.29,15.0909,72.6675,498,5.697,21.5019,188,1.6667,3.7712,55,7.3636,243,33,179094.3353,72566.8095,0.4676604148,0.2134656617,0,0,0,1,0,0,0,0,0,0,0
174191144027.733,10636927572663.1,3.4896,6.0981,335,2.8125,4.6375,270,1.2604,0.9601,121,1.0104,97,96,6921.1224,17204.0845,0.4758051128,0.2394100073,0,0,0,0,1,0,0,0,0,0,0
11790351083.1547,5987241230126.33,37.9763,339.0625,12798,4.8338,13.6256,1629,1.365,2.4952,460,27.5757,9293,337,103584.4335,96846.5759,0.5187483074,0.2466287049,0,0,0,0,1,0,0,0,0,0,0
115471698113.276,34315081032770.6,2.4312,2.4131,265,2.2202,2.1688,242,1.1743,0.7018,128,2.0275,221,109,10188.8981,20095.9528,0.4838457659,0.2528572733,0,0,0,1,0,0,0,0,0,0,0
8421052631.25,7968881578947.5,1,0,4,1,0,4,1,0,4,1,4,4,2083.75,2679.3311,0.43576453,0.1494816426,0,0,0,0,0,0,0,1,0,0,0
55263157.9,43901034210526.9,20,0,20,4,0,4,1,0,1,2,2,1,537347,0,0.47593641,0,0,0,0,1,0,0,0,0,0,0,0
849449204.3488,71310264381885.1,3.5833,1.8008,43,1.3333,0.4714,16,1,0,12,3.5,42,12,69993.2326,149736.1944,0.2015238525,0.1334535586,0,0,0,0,0,1,0,0,0,0,0
4534883720.9535,17080321297429.8,2.4571,2.0191,86,1.6,1.0474,56,1.0286,0.1666,36,1.2286,43,35,4539.5465,6132.7512,0.502466256,0.2054965868,0,0,0,0,1,0,0,0,0,0,0
2263157894.5,69246473684210.5,2,0,2,2,0,2,1,0,1,2,2,1,3908,0,0.29183726,0,0,0,0,1,0,0,0,0,0,0,0
7101315789.5,35324215789474,3.0769,6.3423,40,1.9231,3.1976,25,1.6154,2.1318,21,1.6154,21,13,337378.45,258181.1671,0.4255841208,0.2780187203,0,0,0,0,1,0,0,0,0,0,0
24801300756.6191,5927722321652.16,25.6129,81.2822,14292,8.9803,18.6654,5011,1.138,1.76,635,20.5968,11493,558,2560.0691,4594.075,0.4996747579,0.2075523768,0,0,0,1,0,0,0,0,0,0,0
3149138157894.88,46107332236841.9,1.1429,0.3499,16,1,0,14,1,0,14,1,14,14,2386.75,2321.9074,0.3307238914,0.2466599362,0,0,0,0,0,1,0,0,0,0,0
4486488017.6674,1312199988669.1,9.5773,40.0782,929,4.433,10.1025,430,1.0103,0.101,98,5.8969,572,97,16257.5576,11429.7224,0.7767604121,0.1629787555,1,0,0,0,0,0,0,0,0,0,0
182176043557.035,8886084377611,3.9375,4.6967,63,3,2.8723,48,1.0625,0.2421,17,2.9375,47,16,13269.5714,12547.6267,0.4503186406,0.2054987357,0,0,0,0,1,0,0,0,0,0,0
315789474,5026947368421,1,0,1,1,0,1,1,0,1,1,1,1,4330,0,0.70600462,0,0,0,0,0,1,0,0,0,0,0,0
466165413.2857,8069300751879.57,1.1667,0.3727,7,1.1667,0.3727,7,1,0,6,1.1667,7,6,14178.4286,10603.4875,0.3310286133,0.1631135755,0,0,0,1,0,0,0,0,0,0,0
71777920410.6341,22266023106547,1.3226,0.8186,41,1.2258,0.6579,38,1,0,31,1.1613,36,31,15921.7805,82542.1008,0.5341462142,0.2632048676,0,0,0,1,0,0,0,0,0,0,0
2615384615.3077,6357696356275.39,1.1818,0.575,13,1,0,11,1,0,11,1,11,11,7412.6154,8990.2292,0.4006436209,0.3219088683,0,0,0,1,0,0,0,0,0,0,0
11157894736.7,1296226315789.9,2,2,10,1.6,1.2,8,1.2,0.4,6,1.2,6,5,323766.9,261601.1435,0.911860606,0.0434585158,0,0,0,1,0,0,0,0,0,0,1
39945011783.1493,12097377847604.2,3.9412,5.1389,67,1.5882,0.691,27,1,0,17,1,17,17,1822.9552,1911.4718,0.5011192429,0.2520933629,0,0,0,0,1,0,0,0,0,0,0
10587933247.7561,5670501925545.46,3.037,2.4867,82,2.2963,1.7173,62,1,0,27,2.1111,57,27,1427.1463,2477.5334,0.4639721952,0.2205380844,0,0,0,1,0,0,0,0,0,0,0
10403508771.6667,8383210526315.67,1,0,3,1,0,3,1,0,3,1,3,3,452.3333,237.7679,0.4574978,0.1560664431,0,0,0,1,0,0,0,0,0,0,0
26370193159.6364,18091658071353,4.4478,9.6958,298,2.0597,1.5442,138,1,0,67,1,67,67,2328.7181,1881.5291,0.4881579825,0.2470900627,0,0,0,1,0,0,0,0,0,0,0
3789473684.3333,6620736842105.17,1.2,0.4,6,1.2,0.4,6,1.2,0.4,6,1,5,5,1784.8333,400.6692,0.496548848,0.2542127496,0,0,0,0,1,0,0,0,0,0,0
1157183499.2973,6769252489331.27,4.625,11.2798,74,3.3125,7.2,53,1.5625,1.7309,25,2.9375,47,16,139436.4324,94605.3567,0.4397701206,0.2446349528,0,0,0,1,0,0,0,0,0,0,0
16447368421,63798657894736.5,1.3333,0.4714,4,1.3333,0.4714,4,1,0,3,1,3,3,2507.25,2182.7107,0.4332519167,0.1733030856,0,0,0,0,0,0,0,1,0,0,0
11434969635.6154,6043761009151.1,5.4219,11.7617,1041,3.6615,6.2094,703,1.1563,0.9166,222,2.6667,512,192,12188.9433,16798.2656,0.4891724666,0.2154772698,0,0,0,1,0,0,0,0,0,0,0
11247368421.04,2742935789473.7,2.6316,1.4586,50,1.5789,0.674,30,1.3158,0.4648,25,2.4737,47,19,16282.42,48878.5734,0.7178151642,0.2168272701,0,0,0,1,0,0,0,0,0,0,0
2075187970,10520552631578.7,1.75,1.6394,14,1.625,1.317,13,1.25,0.6614,10,1.25,10,8,98867,95644.4557,0.2553448313,0.1204821209,0,0,1,0,0,0,0,0,0,0,0
